OBJECTID,GID,pop,pop_under18,pop_over65,median_age,med_home_value,pct_home_less100grants,home_vacant,home_seasonal,med_income,pct_w_ss_income,pct_unemploy,pct_pop_labor,pct_employ_agr_for_fis,pct_employ_arts,pct_employ_retail,pct_poverty,pct_house_snap
936,15000US230190100001,2318,562,228,,66025.0,0.1807044410413476,0.05851063823562698,0.0,66025.0,0.22937853081426154,0.0394557822860845,0.7708442575926354,0.02337110479931225,0.10269121805758412,0.23087818680532704,0.11926192613894604,0.05649717507740432
937,15000US230190020001,1027,116,204,45.0,83036.0,0.05970149253731343,0.07809110612127743,0.0,83036.0,0.2517647052899654,0.006954102911051317,0.7640807643314763,0.025210083998305204,0.05882352932937881,0.1526610642119593,0.018500486836903127,0.0
938,15000US230190042001,1000,109,182,,50114.0,0.11956521739130435,0.0,0.0,50114.0,0.37575757499846957,0.0631067960143903,0.712682378549178,0.0,0.15198618281176826,0.2970639027684561,0.07999999992,0.05858585846750332
939,15000US230190043002,2596,608,376,,68720.0,0.16550925925925927,0.14137931022294886,0.0,68720.0,0.23192771061051434,0.03581661888551818,0.6829745593527521,0.0,0.03789004454837292,0.15973254074314075,0.02467232073065832,0.07730923687017145
940,15000US230190041002,1128,219,102,,32477.0,0.17903930131004367,0.08279220765780486,0.0,32477.0,0.21415929165635525,0.005997001490259368,0.696969696241411,0.0,0.1915535442058016,0.22473604792649163,0.18971631188854934,0.2690265481964132
941,15000US230190003003,1715,333,197,,43836.0,0.1702127659574468,0.04192355111969969,0.0,43836.0,0.22265122236467025,0.03605313089558526,0.74112734812726,0.0,0.10433070855872961,0.13385826758478517,0.09679300285901282,0.18918918894570247
942,15000US230190120001,1479,308,215,,56827.0,0.1814814814814815,0.05873493967057991,0.04216867463528814,56827.0,0.28959999953664,0.03143189751870559,0.7146422623006303,0.028846153811482988,0.036057692264353736,0.10576923064210429,0.05949966189350935,0.11839999981056
943,15000US230190100002,2347,530,198,,52361.0,0.08448753462603878,0.045226130607812935,0.030150753738541956,52361.0,0.23894736816952908,0.10689916595382928,0.7023429176238856,0.04584040743137486,0.04074702882788877,0.17062818321678422,0.05198125264082606,0.11157894725096953
944,15000US230190020002,1742,462,282,,76979.0,0.06896551724137931,0.08471760783269501,0.08471760783269501,76979.0,0.3774954621098086,0.026342451847677355,0.720896601069489,0.0,0.08740894892049017,0.19562955234585894,0.03645833331223476,0.05263157885184831
945,15000US230190020003,1188,289,122,,55106.0,0.2222222222222222,0.0,0.0,55106.0,0.1958568734541302,0.06803797457588928,0.6737739864885138,0.011884550064712139,0.09677419338408456,0.1646859080395825,0.1801346799830516,0.0677966100418143
946,15000US230190020005,2152,598,152,,78615.0,0.12364130434782608,0.07556080274432019,0.014167650514560036,78615.0,0.11111111096920676,0.0416356877013861,0.8231334144289268,0.010861132652551486,0.08068269970466818,0.08223429008360411,0.010767790257131185,0.04980842905516165
947,15000US230190020004,1111,289,144,,92598.0,0.0171990171990172,0.0,0.0,92598.0,0.21559632978074236,0.04924760595178166,0.8213483136838783,0.0,0.028776978375860462,0.10791366890947673,0.06300630057335166,0.15825688037097047
948,15000US230190313002,2481,603,318,,68171.0,0.14615384615384616,0.19599666372310534,0.17264386974758641,68171.0,0.28838174243943804,0.07320754711456033,0.6981912141094618,0.011400651456514126,0.06840390873908476,0.07817589570181115,0.046793061699559074,0.1410788380279265
949,15000US230190313003,2089,504,157,,43409.0,0.367595818815331,0.0,0.0,43409.0,0.24301675943712744,0.07731958756244021,0.7361282362909196,0.0,0.07169459956080576,0.19273742998814017,0.11105792239777026,0.12290502776130582
950,15000US230190155001,985,209,132,,40227.0,0.47554347826086957,0.23048327094705712,0.18773234165849007,40227.0,0.34299516825363485,0.12219959241914544,0.6061728387578114,0.09280742437863707,0.04408352657985261,0.17865429192887636,0.18896833484272899,0.19323671450909005
951,15000US230190155002,1053,260,114,,45750.0,0.45675675675675675,0.1652719661814394,0.07531380737382048,45750.0,0.373433583023976,0.06651376131533542,0.5372405365845659,0.06879606862703669,0.0,0.1228501225482798,0.2274509801691657,0.16040100210425814
952,15000US230190003002,1030,153,259,47.0,45324.0,0.08018867924528301,0.0,0.0,45324.0,0.36311239088440234,0.020454545408057852,0.5017103757107065,0.04176334097038668,0.09744779559756891,0.05800464023664817,0.18726114625826606,0.24783861600046508
953,15000US230190270003,2024,670,217,,43230.0,0.47834645669291337,0.24212598401365554,0.22342519663048702,43230.0,0.33766233722381517,0.10481283411249964,0.6849816844798668,0.03823178012158688,0.056152927053580735,0.19713261625193235,0.28256513011895534,0.33116883073874176
954,15000US230190245002,1595,437,233,,41094.0,0.5284210526315789,0.27909887324267973,0.23529411735257308,41094.0,0.32118055499795045,0.1681286547249581,0.589041095386095,0.05096660799478628,0.045694200271187695,0.0984182775071735,0.09843260181916451,0.15104166640444155
955,15000US230190225001,1809,344,230,43.0,39792.0,0.5416666666666666,0.20065789451682248,0.10855263145992036,39792.0,0.27434842212023536,0.11606217604553143,0.6280884261195784,0.05275498235315946,0.13012895647112666,0.12895662352994533,0.19538288277287,0.2880658432262471
956,15000US230190265002,611,91,81,,44375.0,0.6422413793103449,0.1891891886210535,0.1531531526932338,44375.0,0.2962962951989026,0.06333333312222222,0.5484460684671918,0.11032028430491002,0.007117437697090969,0.08896797121363711,0.11620294579999518,0.16296296235939645
957,15000US230190135002,1352,369,155,,52083.0,0.2756892230576441,0.12720848034062107,0.03180212008515527,52083.0,0.30971659856332673,0.09577922062373503,0.6417165662258317,0.008976660666110125,0.039497306930884546,0.11669658865943162,0.14740740729821672,0.19838056640003934
958,15000US230190090003,894,210,77,,51964.0,0.1511627906976744,0.0349999999125,0.0349999999125,51964.0,0.2046632119050176,0.028169014034913707,0.8236953443953521,0.030797101393483513,0.10507246357776728,0.24094202854901806,0.03068181814695248,0.10103626916829982
959,15000US230190090002,1435,205,258,,48375.0,0.308411214953271,0.1489051092716714,0.04963503642389046,48375.0,0.35506003369629496,0.11046511615062196,0.6771653537975075,0.015686274489298987,0.09411764693579393,0.20392156836088685,0.1308607416858917,0.16638078873691117
960,15000US230190310001,1818,422,357,,34313.0,0.8168789808917197,0.0983425413277983,0.018784530365983945,34313.0,0.3970588230428201,0.09608091011873462,0.5391891888248721,0.01538461536309844,0.1314685312846594,0.13846153826788596,0.20044667772169364,0.25490196047193386
961,15000US230190290001,396,53,50,,41250.0,0.45614035087719296,0.8398190037648696,0.821719456269937,41250.0,0.3333333314500942,0.2184466008813272,0.5852272710646953,0.24223602334014893,0.1552795021411211,0.06832298094209328,0.11868686838715438,0.10734463216189473
962,15000US230190285001,1453,323,239,,33221.0,0.7020785219399538,0.2047353757594215,0.16016713069614605,33221.0,0.47635726711671234,0.0889967636100376,0.5309278345954228,0.06039076365827573,0.06394316152052724,0.14564831235231207,0.26231783465488007,0.24168126052244962
963,15000US230190215001,1208,272,138,,43646.0,0.456359102244389,0.09851301096930667,0.04832713745664101,43646.0,0.27835051488999896,0.09999999984126984,0.6318956864273865,0.058201058098410835,0.06349206338008455,0.12169312147849538,0.16164154090314778,0.15670103060474014
964,15000US230190072002,763,156,65,,60515.0,0.15350877192982457,0.18156424530289317,0.0,60515.0,0.24573378755722258,0.06237424534733552,0.812091501941027,0.0,0.012875536453056788,0.19957081502238022,0.04073587379666771,0.08532423179070228
965,15000US230190007001,747,72,219,,67958.0,0.2579185520361991,0.2627345837460199,0.0,67958.0,0.38909090767603305,0.1520618552781911,0.5722713855866204,0.0,0.0,0.051671732365739416,0.10838150273355274,0.12363636318677686
966,15000US230190125002,1185,219,133,45.0,50357.0,0.3,0.15789473656509695,0.0491228069313635,50357.0,0.3187499993359375,0.11038961021040648,0.6305015346668357,0.027372262723773244,0.05109489041771005,0.202554744155922,0.1150592215608636,0.21666666621527778
967,15000US230190150001,698,108,186,,25859.0,0.46261682242990654,0.2632612961429051,0.0,25859.0,0.455999998784,0.0,0.4460784306436627,0.05494505474379101,0.010989010948758201,0.1794871788297173,0.2965616041596539,0.23733333270044446
968,15000US230190150002,1118,340,140,,46028.0,0.5945945945945946,0.2607843132141484,0.09411764687427912,46028.0,0.3554376648396879,0.11380596993692917,0.6504854361037798,0.0,0.029473684148476453,0.4442105253806094,0.09928443640493341,0.2917771875549677
969,15000US230190312003,944,228,182,,36875.0,0.3294460641399417,0.10690423138774113,0.08685968800253967,36875.0,0.41895261740909573,0.08351648333293081,0.5986842097385734,0.11510791339302659,0.02637889681923526,0.07913669045770579,0.12646121134276173,0.11221945109172207
970,15000US230190312002,1910,510,181,,52135.0,0.32262773722627736,0.06607369750181233,0.005082592115524026,52135.0,0.240816326202971,0.06923076916420118,0.720221606149431,0.03202479335534629,0.10950413211828086,0.11157024781862578,0.14011720823648524,0.1891156460012032
971,15000US230190140002,1056,220,102,42.0,49013.0,0.5221238938053098,0.34838709621227887,0.21290322546305931,49013.0,0.39108910794284873,0.044444444362139915,0.6377491200026388,0.025193798400787212,0.050387596801574425,0.09689922461841236,0.11210317449196114,0.16336633622929125
972,15000US230190140001,1082,268,252,,39722.0,0.375,0.09864603462544287,0.04448742738010169,39722.0,0.4270386256930502,0.06410256396559282,0.5707317066210589,0.04566210035236964,0.02283105017618482,0.06621004551093597,0.16324626850443444,0.17596566485844278
973,15000US230039517005,1249,292,241,,36938.0,0.6209677419354839,0.13636363613406796,0.028619528571347596,36938.0,0.3645224164434261,0.061417322737925474,0.6559917348595127,0.0385906039620963,0.0234899328464934,0.16778523461781,0.19258662353538547,0.21637426858406575
974,15000US230039507003,915,111,242,,31667.0,0.4716981132075472,0.5982996805544105,0.5069075446260282,31667.0,0.5608465593628398,0.05586592163165944,0.44306930638234,0.07100591694968664,0.04733727796645776,0.07988165656839746,0.13088404118153382,0.10846560817866241
975,15000US230039527001,613,87,84,,43571.0,0.6370967741935484,0.32997481025195263,0.2569269514938868,43571.0,0.36466165276442986,0.09999999970588236,0.6467289707537777,0.04901960768294246,0.04901960768294246,0.20261437842282884,0.09135399658832953,0.17293233017694612
976,15000US230039527003,757,124,141,,38182.0,0.5664335664335665,0.1945701353064024,0.13122171916013187,38182.0,0.40730336964240627,0.14080459729653852,0.5337423304697203,0.06688963188331226,0.05685618710081543,0.08361203985414034,0.1651254951583547,0.23033707800467113
977,15000US230039501002,706,106,177,,31667.0,0.5535055350553506,0.2668213450885816,0.0696055682839778,31667.0,0.43037974547348185,0.16314199346482783,0.522906792222896,0.1155234652869189,0.0685920575141081,0.11913357357713511,0.21671388071286987,0.2373417714008172
978,15000US230039511003,852,168,130,,48889.0,0.44654088050314467,0.09660574387309205,0.018276762354368765,48889.0,0.33526011463797656,0.045929018693258834,0.6775106072453881,0.07002188168485365,0.10503282252728048,0.1772428880147858,0.06807511729099165,0.07514450845333957
979,15000US230039501001,674,188,186,,27083.0,0.48695652173913045,0.2100840330249747,0.10644257673265385,27083.0,0.47872340255771845,0.08016877603304313,0.43807763320133525,0.045871559422607525,0.01834862376904301,0.07339449507617204,0.14842578688391936,0.23758865163975657
980,15000US230039511002,996,243,145,,44821.0,0.449438202247191,0.15899581556695436,0.03974895389173859,44821.0,0.3756218896128809,0.10580912841118438,0.6259740251610727,0.09512760998810299,0.05104408340825039,0.14617169339635339,0.15361445767709392,0.23880596955520902
981,15000US230039529001,1630,377,232,,37688.0,0.5728346456692913,0.21487603280416054,0.10271546623056026,37688.0,0.34436090173780315,0.11585365839530042,0.6327160488945092,0.03310344823020214,0.06620689646040429,0.08137931023258026,0.13835701041485052,0.1894736839256035
982,15000US230039514002,965,210,149,48.0,44612.0,0.6062717770034843,0.11883408045104467,0.0,44612.0,0.28244274737291925,0.07441016320433727,0.7068527909811513,0.0,0.029411764648212227,0.12352941152249135,0.07979274603130286,0.2035623404489508
983,15000US230039514001,1043,164,135,,39875.0,0.6147058823529412,0.07843137240921325,0.0,39875.0,0.27272727219975385,0.05689655162604043,0.6458797320201785,0.07129798890073494,0.12797074930901142,0.19195612396351713,0.11025886854241718,0.17601547354735886
984,15000US230039513002,692,73,267,,41389.0,0.27011494252873564,0.12138728288616392,0.0,41389.0,0.5559210508028913,0.03630363024322234,0.4734374992602539,0.010273972567554888,0.15410958851332332,0.061643835405329334,0.09872611449247434,0.2532894728510215
985,15000US230039513003,495,75,70,,23934.0,0.8214285714285714,0.16387959811411507,0.0,23934.0,0.35999999856000003,0.03690036886752632,0.6376470573231834,0.0,0.24904214463968527,0.24521072702984395,0.26369168303510815,0.2999999988
986,15000US230039513004,554,72,70,,40417.0,0.7737226277372263,0.22379603336035117,0.07082152954441494,40417.0,0.4014598525494166,0.10397553485022773,0.6240458003357905,0.0,0.07167235470418992,0.09556313960558656,0.05054151615425719,0.08029197050988332
987,15000US230039513001,1573,429,187,,43958.0,0.296875,0.015490533536160872,0.015490533536160872,43958.0,0.2972027966832119,0.048192771019822264,0.634125636134019,0.09563994360669488,0.0421940927676595,0.12095639926729058,0.12631578939058172,0.23601398560137415
988,15000US230039512003,1469,424,225,,25781.0,0.6843434343434344,0.014876033033262756,0.0,25781.0,0.39429530135185353,0.04900459410565912,0.5968921383940656,0.0,0.12238325262096095,0.17713365510928558,0.23281143619277642,0.2919463082349894
989,15000US230039512002,635,144,97,,59375.0,0.43902439024390244,0.022801302857324745,0.0,59375.0,0.18333333272222221,0.07258064496618107,0.7223300956847959,0.0,0.05217391289224953,0.10144927506826297,0.0891719743802994,0.18999999936666667
990,15000US230039512001,743,139,171,44.0,39545.0,0.49206349206349204,0.0,0.0,39545.0,0.4895104877989144,0.041463414533016066,0.6666666655826559,0.0,0.027989821811730733,0.12977099203620612,0.08882907121288147,0.18881118815100983
991,15000US230039523001,622,131,127,,32955.0,0.6073298429319371,0.2307692300591716,0.10461538429349113,32955.0,0.499999998,0.07114624477807809,0.4931773869528706,0.08936170174739702,0.012765957392485287,0.22553191393390676,0.10610932458824868,0.183999999264
992,15000US230039521002,675,168,98,,44821.0,0.6304347826086957,0.17543859597824973,0.008771929798912486,44821.0,0.33687943142950555,0.052341597651951524,0.6874999986979167,0.15406976699398323,0.08720930207206598,0.02906976735735533,0.10814814798792867,0.08510638267692772
993,15000US230039529003,442,76,120,,37545.0,0.7657142857142857,0.5063938605974582,0.396419436326293,37545.0,0.6217616548095252,0.05660377322890709,0.4162303654025383,0.1733333321777778,0.11999999920000001,0.09999999933333334,0.23076923024712845,0.3264248687750007
994,15000US230039529002,450,65,113,,35179.0,0.4519774011299435,0.7266483506502083,0.649725273832795,35179.0,0.4422110530542158,0.12244897896709704,0.49746192767141645,0.1220930225459708,0.046511627636560304,0.08720930181855058,0.1444444441234568,0.0954773864548875
995,15000US230039529004,433,49,79,,39706.0,0.6416184971098265,0.5452196368340578,0.42894056736707864,39706.0,0.3863636341683884,0.09090909044995409,0.48410757827846557,0.15555555469135804,0.0,0.17777777679012347,0.11316397202502547,0.11363636299070248
996,15000US230039509002,963,215,123,,40809.0,0.6720257234726688,0.30586080530062126,0.20146520109621757,40809.0,0.3456464370827271,0.14784394220155248,0.6316472105944912,0.07951807209754681,0.031325301129336625,0.15662650564668312,0.14561027821669134,0.24538258510453145
997,15000US230039501004,440,60,202,,58281.0,0.46496815286624205,0.8019900489532438,0.7213930341080667,58281.0,0.6633165795813237,0.03921568608227605,0.5257731945212031,0.17346938687005414,0.0,0.01020408158059142,0.06363636349173554,0.04020100482311053
998,15000US230039507005,201,12,88,,26146.0,0.6153846153846154,0.627516776417729,0.5771812061168416,26146.0,0.5945945892378866,0.23076922781065093,0.41052631362880887,0.11666666472222226,0.2499999958333334,0.0,0.17412935236751567,0.17117116962908857
999,15000US230270440003,1429,272,348,,50913.0,0.20741989881956155,0.37569573249007815,0.33673469356518115,50913.0,0.46656760703333194,0.05240793193709924,0.5888240195255846,0.0254110612475171,0.06128550065577653,0.13452914778097289,0.11001410429477143,0.10846953921475551
