OBJECTID,GID,pop,pop_under18,pop_over65,median_age,med_home_value,pct_home_less100grants,home_vacant,home_seasonal,med_income,pct_w_ss_income,pct_poverty
960,15000US230239705004,751,110,199,53.9,68558.0,0.0,0.07088607576990867,0.0,68558.0,0.4032697536695647,0.0
961,15000US230239701002,975,110,53,44.0,69653.0,0.06516290726817042,0.30582524222358376,0.21035598671463432,69653.0,0.20979020930118833,0.008205128196712689
962,15000US230239704001,1209,159,309,53.6,53897.0,0.06547619047619048,0.5732383210029783,0.5019794136959782,53897.0,0.45083487856987964,0.08436724558778556
963,15000US230219607003,1182,171,127,51.3,43892.0,0.375609756097561,0.050590219138970965,0.050590219138970965,43892.0,0.2131438717350908,0.05922165815632685
964,15000US230219603021,583,92,102,53.8,40948.0,0.2727272727272727,0.8716216212009549,0.8416988412926164,40948.0,0.29323308160438694,0.058319039351082264
965,15000US230219604001,634,127,175,51.7,28618.0,0.31906614785992216,0.7564853550154934,0.7171548111153515,28618.0,0.5395188984896258,0.2044728431238453
966,15000US230050112013,1337,329,524,49.1,75586.0,0.029177718832891247,0.1032608694249173,0.0,75586.0,0.6075757566551883,0.07329842926454866
967,15000US230050112011,914,129,178,45.1,62763.0,0.08064516129032258,0.0,0.0,62763.0,0.24545454489669422,0.041575492295869265
968,15000US230050112021,1765,240,322,41.9,59554.0,0.0,0.12448132762865653,0.017980636213028166,59554.0,0.35229067874835596,0.1481741571993159
969,15000US230050112023,1007,254,287,41.2,32617.0,0.1277533039647577,0.0,0.0,32617.0,0.4150537625482715,0.21847070484759612
970,15000US230050112024,1395,95,147,28.0,20294.0,0.0,0.1435768260156463,0.0,20294.0,0.2897058819269031,0.31378763842013657
971,15000US230050112022,1815,115,122,21.4,43205.0,0.0764525993883792,0.111999999776,0.0,43205.0,0.19369369325744665,0.14011299419196271
972,15000US230050048011,903,240,21,36.6,72019.0,0.0,0.22755741079841876,0.19624217078028774,72019.0,0.05675675660336012,0.06976744178320328
973,15000US230050048013,1596,346,265,34.1,54727.0,0.0,0.09827357224664865,0.09827357224664865,54727.0,0.24300441790426447,0.034983498326743565
974,15000US230050048014,1019,204,223,49.6,54958.0,0.0,0.018442622913027413,0.0,54958.0,0.33194154419218885,0.05201177620018471
975,15000US230050048023,1809,340,258,39.3,41667.0,0.12957317073170732,0.19195979880205044,0.07839195972020908,41667.0,0.34701492494152375,0.13322277494017534
976,15000US230050048022,968,227,96,35.3,43313.0,0.047752808988764044,0.10526315766389659,0.05482456128327947,43313.0,0.21568627398116108,0.06301652886052012
977,15000US230050048031,1790,611,91,30.8,60699.0,0.04943820224719101,0.0,0.0,60699.0,0.10623946019183902,0.2061452512814831
978,15000US230050112025,901,41,205,30.1,21509.0,0.12643678160919541,0.18473282414544606,0.0,21509.0,0.34269662857172917,0.4417314090546821
979,15000US230050037012,2693,784,336,45.7,105481.0,0.02032520325203252,0.08311228993535606,0.042440318264862664,105481.0,0.21793635465965633,0.02525064982352371
980,15000US230050037011,1475,369,141,44.4,57333.0,0.0,0.04347826080858589,0.0,57333.0,0.19648093812832707,0.029152542353116918
981,15000US230050037023,1511,314,314,50.5,78269.0,0.031746031746031744,0.15637319296140184,0.13797634673064868,78269.0,0.33644859760677787,0.02845797483225812
982,15000US230050037021,2142,551,348,42.4,61917.0,0.0,0.10614525127805,0.0536312848562779,61917.0,0.347499999565625,0.01213818860311009
983,15000US230050130002,624,187,109,38.0,51111.0,0.0,0.5475285160693374,0.5475285160693374,51111.0,0.30672268778687944,0.10737179469972469
984,15000US230050130003,1579,345,92,43.3,49130.0,0.17604355716878403,0.21455457940457393,0.0765370137057252,49130.0,0.11022364199644785,0.11663479916084461
985,15000US230050130004,746,134,42,49.4,44773.0,0.0,0.5479632055874334,0.47831800199958213,44773.0,0.28488372010208224,0.08042895431577889
986,15000US230050130001,761,210,133,41.6,54662.0,0.10566037735849057,0.24027459899250664,0.15789473648079008,54662.0,0.36445783022753664,0.1800262809723702
987,15000US230050042003,1196,321,164,48.1,97321.0,0.0,0.08520179353093768,0.0,97321.0,0.24754901900110535,0.03260869562490912
988,15000US230050042001,1999,596,292,46.1,86731.0,0.027559055118110236,0.09822485195476349,0.07928994073456812,86731.0,0.22965879234952916,0.01400700349474387
989,15000US230050048032,2972,669,283,32.7,46845.0,0.06839945280437756,0.04519774006192346,0.0,46845.0,0.3053254434256504,0.09017496631216916
990,15000US230050048033,998,170,115,45.2,63182.0,0.0,0.0,0.0,63182.0,0.19249999951875,0.14929859704479098
991,15000US230050048015,699,164,67,33.4,75536.0,0.0,0.09615384584566075,0.09615384584566075,75536.0,0.3014184386474523,0.0987124462107118
992,15000US230050048021,1283,306,125,37.9,63333.0,0.018140589569160998,0.14690265460725194,0.0,63333.0,0.2033195016528641,0.03220738410667134
993,15000US230050044011,380,21,17,31.2,51528.0,0.0,0.0,0.0,51528.0,0.13744075764246086,0.0
994,15000US230050044015,548,69,158,51.9,65227.0,0.2184873949579832,0.0,0.0,65227.0,0.5310344809274673,0.06021897799230114
995,15000US230050044014,1189,272,179,47.0,70694.0,0.04567307692307692,0.0,0.0,70694.0,0.33802816833394733,0.019343986527044586
996,15000US230050042004,2179,482,193,37.1,85543.0,0.02249134948096886,0.0975323148090102,0.0,85543.0,0.12890624983215332,0.004589261126852106
997,15000US230050042002,1792,565,231,41.8,75919.0,0.0,0.0,0.0,75919.0,0.21178120587407964,0.026785714270766897
998,15000US230050044021,1268,326,137,35.4,55664.0,0.04032258064516129,0.05451448031598896,0.0,55664.0,0.1945945942439737,0.14353312291519468
999,15000US230050021011,1475,365,170,40.6,121250.0,0.019650655021834062,0.0,0.0,121250.0,0.23362445363837456,0.01694915253088193
1000,15000US230050025013,880,281,142,44.0,102321.0,0.0,0.0,0.0,102321.0,0.30293159510445733,0.0409090908626033
1001,15000US230050025014,1228,91,553,62.1,57625.0,0.02857142857142857,0.07490636694768243,0.04119850182122534,57625.0,0.5789473676397472,0.07491856671423569
1002,15000US230050044022,1536,275,258,49.8,120893.0,0.013793103448275862,0.04559270509788343,0.04559270509788343,120893.0,0.3152866237017729,0.016276041656070283
1003,15000US230050044023,782,172,170,50.5,105000.0,0.0,0.06336088136815184,0.06336088136815184,105000.0,0.28529411680795846,0.0
1004,15000US230050044013,956,242,164,45.8,62963.0,0.0,0.1485587579854573,0.0,62963.0,0.2890624992472331,0.04393305434735036
1005,15000US230059900000,0,0,0,,,,0.0,0.0,,0.0,0.0
1006,15000US230050171021,1011,120,234,52.7,44167.0,0.03009259259259259,0.6164154098689988,0.5376884417607299,44167.0,0.3973799117961137,0.1998021758656754
1007,15000US230050013001,735,108,115,47.0,60833.0,0.0641025641025641,0.10526315761772853,0.0,60833.0,0.20588235233564015,0.017405063263599585
1008,15000US230050013003,1167,85,247,33.3,21278.0,0.0,0.11784140956184867,0.05066079289574803,21278.0,0.2958801494433456,0.245072836122474
1009,15000US230050021022,1753,652,47,24.4,38848.0,0.048034934497816595,0.12061711063027053,0.0,38848.0,0.14832535861511106,0.3348545348916973
1010,15000US230050173032,2872,724,422,46.6,85917.0,0.11584699453551912,0.05829959509449425,0.0,85917.0,0.28976784153932256,0.02472144845935883
1011,15000US230050037022,1235,326,132,43.9,76771.0,0.0,0.10626185938090729,0.10626185938090729,76771.0,0.19957537112616694,0.05020242910914783
1012,15000US230050173041,2105,607,325,42.6,61959.0,0.0,0.23588342419318448,0.17577413463044247,61959.0,0.2800953512752141,0.03705463181137547
1013,15000US230050173013,3040,788,324,41.5,76932.0,0.01722158438576349,0.08720930225314841,0.03239202655116941,76932.0,0.23020928095522356,0.016514998309229863
1014,15000US230050025022,606,157,122,29.8,70882.0,0.09271523178807947,0.0,0.0,70882.0,0.2831858394549299,0.018151815151564662
1015,15000US230050025021,1917,508,423,45.1,65605.0,0.0,0.0378973104671182,0.020782396062613208,65605.0,0.410419313328565,0.0
1016,15000US230050025023,2447,786,169,42.4,117578.0,0.015228426395939087,0.0,0.0,117578.0,0.1644336173393013,0.011442582749716967
1017,15000US230050025025,1191,278,92,43.3,95069.0,0.02729528535980149,0.0,0.0,95069.0,0.1438202243959096,0.039462636406832376
1018,15000US230050025024,1389,405,183,35.70000000000001,125179.0,0.02771855010660981,0.2023809520367671,0.16156462557557036,125179.0,0.1961620464900596,0.0
1019,15000US230050025012,881,209,263,53.0,64500.0,0.0,0.12087912054703538,0.12087912054703538,64500.0,0.27187499915039065,0.14130434763409735
1020,15000US230050025011,547,167,34,39.9,111964.0,0.0,0.13692946001274084,0.13692946001274084,111964.0,0.10096153797614646,0.016453382054015756
1021,15000US230050045021,805,155,114,51.1,44141.0,0.0,0.31028938856866656,0.31028938856866656,44141.0,0.22610722558016963,0.0956521737942209
1022,15000US230050045025,707,190,138,38.7,21544.0,0.0,0.10421286007935064,0.0,21544.0,0.455445543427115,0.29561527539516935
1023,15000US230050045022,823,121,197,42.0,39063.0,0.05641025641025641,0.0,0.0,39063.0,0.08430232533633045,0.17991004470778105
1024,15000US230050040011,1905,581,166,37.3,73438.0,0.0412573673870334,0.0,0.0,73438.0,0.14772727248745574,0.02467191599754755
1025,15000US230050173043,590,94,147,48.9,82037.0,0.06763285024154589,0.0,0.0,82037.0,0.4166666650132275,0.015254237262280954
1026,15000US230050173011,2633,656,424,41.1,62500.0,0.13953488372093023,0.036398467398085756,0.0,62500.0,0.3051689857801501,0.06912267372991923
1027,15000US230050171011,682,85,210,53.2,60104.0,0.13356164383561644,0.2482758614982164,0.1862068961236623,60104.0,0.4036697235361782,0.0
1028,15000US230050171022,816,155,206,52.8,77188.0,0.07210031347962383,0.48527349160550703,0.48527349160550703,77188.0,0.5068119877198584,0.028186274475261917
1029,15000US230050171012,1314,259,196,47.0,67553.0,0.07785888077858881,0.4820819108514659,0.4283276446857272,67553.0,0.28006589739692606,0.15449010642732866
1030,15000US230050173042,2209,448,269,43.7,70962.0,0.0,0.21917808200412833,0.1275684930414653,70962.0,0.2686403505826312,0.025174825163088662
1031,15000US230050170011,2092,369,273,38.7,52672.0,0.36178343949044584,0.09503695871696202,0.09503695871696202,52672.0,0.23103850614814644,0.07934990435977539
1032,15000US230050045011,1519,359,198,43.5,74118.0,0.0380952380952381,0.029702970248014902,0.0,74118.0,0.2023809520367671,0.03593220336546969
1033,15000US230050045012,1361,251,217,44.7,74265.0,0.19360902255639098,0.08090614873639781,0.01779935272200752,74265.0,0.27640845021759075,0.06686260097952784
1034,15000US230050040012,1074,284,114,39.9,65341.0,0.42377260981912146,0.0,0.0,65341.0,0.2589073628054457,0.01210428304273344
1035,15000US230050040025,2048,666,197,38.3,79097.0,0.053516819571865444,0.06282722504865547,0.06282722504865547,79097.0,0.21508379858228518,0.2055664061496258
1036,15000US230050040023,1006,271,76,34.8,65766.0,0.031609195402298854,0.17964071820430993,0.0,65766.0,0.13381995101260352,0.04671968186210767
1037,15000US230050040024,1055,247,65,38.8,77097.0,0.02185792349726776,0.0659340657891559,0.0,77097.0,0.1717647054782007,0.0892337535506947
1038,15000US230050041001,2669,671,270,39.1,73953.0,0.013237063778580024,0.014176663016165035,0.0,73953.0,0.23561946876590767,0.009867172671777164
1039,15000US230050041002,1249,364,108,40.6,77386.0,0.0,0.13184584151755407,0.08722109515776655,77386.0,0.21261682193313827,0.007205764605920124
1040,15000US230050041003,1569,387,247,36.0,64671.0,0.038876889848812095,0.14691151895340315,0.0,64671.0,0.31311154537551555,0.0
1041,15000US230050040021,1350,330,358,47.2,41635.0,0.10851063829787234,0.048295454476853045,0.0,41635.0,0.3940298501581644,0.10740740732784636
1042,15000US230050040022,2140,0,0,19.4,,,0.0,0.0,,0.0,0.0
1043,15000US230050047021,1562,238,139,43.1,79464.0,0.24398073836276082,0.13373493959790972,0.08072289146900856,79464.0,0.18358831685175478,0.019846350819560595
1044,15000US230050047011,544,143,15,41.7,58877.0,0.0,0.2022058816095372,0.07352941149437717,58877.0,0.26728110475907324,0.1452205879683445
1045,15000US230050047012,1542,222,215,49.5,58000.0,0.040776699029126215,0.4558823525221669,0.3915441172871837,58000.0,0.33445945889449413,0.13849154737419275
1046,15000US230050047024,1673,441,37,24.5,78558.0,0.034055727554179564,0.0,0.0,78558.0,0.048484848386899294,0.007770472200974015
1047,15000US230050171023,1025,105,275,59.2,77969.0,0.0,0.35479256029357287,0.22031473502100896,77969.0,0.5365853646638905,0.12696850381203886
1048,15000US230050173031,1857,425,345,43.8,108068.0,0.0,0.0,0.0,108068.0,0.37608069110074827,0.0
1049,15000US230050173044,835,0,553,70.7,58621.0,0.0,0.3181299882347435,0.2690992015175608,58621.0,0.7391304335466047,0.06227544902721503
1050,15000US230050173012,2496,793,292,39.1,88750.0,0.04933333333333333,0.0,0.0,88750.0,0.23141486782803972,0.02611179109501763
1051,15000US230050140003,1085,229,177,35.0,52833.0,0.051630434782608696,0.5146022149903301,0.46022155039252616,52833.0,0.3132780076488008,0.17235023025589838
1052,15000US230050140002,1861,481,262,43.0,47004.0,0.20071047957371227,0.34357541867451075,0.24953445041942787,47004.0,0.2964539002887179,0.23260869552575614
1053,15000US230050021023,1614,257,123,36.4,57232.0,0.03164556962025317,0.0,0.0,57232.0,0.17655571609760387,0.07992565050810058
1054,15000US230050024002,102,13,54,69.1,60694.0,0.0,0.8122270706889647,0.8122270706889647,60694.0,0.6279069621416986,0.02941176441753172
1055,15000US230050170013,1381,372,112,39.5,57472.0,0.05048076923076923,0.0,0.0,57472.0,0.10815939258413777,0.10209992751477195
1056,15000US230050044012,1731,646,141,37.1,87750.0,0.0,0.055091819607526175,0.0,87750.0,0.1625441693241269,0.039015606219078264
1057,15000US230050045024,1409,362,199,45.2,68542.0,0.0,0.048494983196496685,0.048494983196496685,68542.0,0.2231985936323399,0.08090844564875198
1058,15000US230050047023,1677,433,109,33.8,70500.0,0.162109375,0.06301369854381685,0.0,70500.0,0.185672514348432,0.1264162193640929
1059,15000US230050150002,1609,248,370,52.2,42399.0,0.23401162790697674,0.47645051162017027,0.4634812283525725,42399.0,0.4159061272282841,0.16982323221602066
1060,15000US230050045023,1267,344,133,42.8,69797.0,0.03117505995203837,0.1498127338018488,0.0,69797.0,0.24449339153195287,0.013417521694224529
1061,15000US230050170022,1464,284,217,44.1,98068.0,0.024822695035460994,0.3797071125735281,0.3148535561560109,98068.0,0.24620573314299202,0.0
1062,15000US230110205002,882,203,146,41.8,47692.0,0.267741935483871,0.06666666648888889,0.0,47692.0,0.3485714275755102,0.08049886612188337
1063,15000US230110205001,1160,238,201,42.8,60335.0,0.30532212885154064,0.19308943050185076,0.1402439021539758,60335.0,0.4080604523726437,0.07192374343854094
1064,15000US230110140004,459,56,91,51.5,69732.0,0.3212669683257919,0.2272727264780674,0.059440559232725315,69732.0,0.27601809829856067,0.026143790792715053
1065,15000US230110101004,1089,217,232,43.3,20270.0,0.375,0.06758832554901947,0.0,20270.0,0.3953871492662485,0.3507805322766019
1066,15000US230110101002,1610,245,274,44.9,47661.0,0.42567567567567566,0.0811403507882233,0.0,47661.0,0.3556085914610876,0.08447204963697387
1067,15000US230110101001,721,138,163,47.0,45000.0,0.11041009463722397,0.25244618345900943,0.17025440279793658,45000.0,0.3376963341945122,0.0676056337075977
1068,15000US230110101003,1224,321,114,33.1,51648.0,0.2857142857142857,0.0,0.0,51648.0,0.17920353942654085,0.058006535900321454
1069,15000US230110102002,1651,257,332,46.7,24256.0,0.38095238095238093,0.046172539433569214,0.0,24256.0,0.48535031785305693,0.15626892782782015
1070,15000US230110102003,866,211,78,29.2,30078.0,0.4339622641509434,0.21291865977770655,0.0,30078.0,0.27963525750870744,0.27251732070148116
1071,15000US230110102001,1325,219,257,48.9,39896.0,0.2962962962962963,0.08006279422282137,0.0,39896.0,0.33959044310650094,0.06188679240612317
1072,15000US230139703002,1437,326,172,40.3,46823.0,0.15157894736842106,0.10606060588205285,0.055555555462027686,46823.0,0.2523540484889754,0.04871259565155699
1073,15000US230050047022,631,15,130,54.3,50699.0,0.25,0.0,0.0,50699.0,0.2729970318308693,0.16323296329123144
1074,15000US230050140001,831,176,125,44.8,64018.0,0.0,0.6007237628459303,0.5717732200581747,64018.0,0.31117824679402345,0.03249097469014323
1075,15000US230050115003,2565,557,122,39.7,71701.0,0.03671970624235006,0.1165234000797293,0.01050620820391002,71701.0,0.19675675654404676,0.07378335946868786
1076,15000US230050115001,1423,391,171,37.0,45521.0,0.06292134831460675,0.13826366537256646,0.13826366537256646,45521.0,0.2369402980654099,0.0393534785387537
1077,15000US230050115002,1442,379,126,41.7,59375.0,0.0,0.07770270257144814,0.07770270257144814,59375.0,0.19780219743992272,0.039528432704904
1078,15000US230050046001,1964,638,140,37.8,71598.0,0.0989010989010989,0.12096774177289282,0.06720430098494046,71598.0,0.22782874582900803,0.02902240324387861
1079,15000US230050046002,1549,359,170,41.1,68438.0,0.0,0.0,0.0,68438.0,0.2086677364226842,0.06972240150437546
1080,15000US230050042005,240,2,109,64.5,57381.0,0.35714285714285715,0.6737288121319305,0.6567796596254668,57381.0,0.5584415548153145,0.12916666612847222
1081,15000US230050024003,359,97,58,46.0,38438.0,0.0,0.7610062881116253,0.7232704391143546,38438.0,0.23684210370498615,0.3621169906347716
1082,15000US230110102004,799,163,192,42.5,39761.0,0.3738601823708207,0.0,0.0,39761.0,0.35294117548195747,0.08510638287220729
1083,15000US230110103001,988,146,131,43.6,25994.0,0.3511450381679389,0.1490250694303272,0.0,25994.0,0.2667757769774537,0.18319838038137815
1084,15000US230110103002,737,127,234,52.4,34063.0,0.0,0.132450330833443,0.0,34063.0,0.4223918564315729,0.01221166891151741
1085,15000US230110103004,871,220,103,35.70000000000001,37167.0,0.25,0.1380042459914984,0.0,37167.0,0.24876847229367371,0.11251435119114311
1086,15000US230110103003,703,100,45,36.5,26836.0,0.2558139534883721,0.06387665184168138,0.06387665184168138,26836.0,0.202352940700346,0.3100995728163591
